"sentiment","text"
0," you wanna know how to know blacklivesmatter dont matter in this gopdebate yall got ten seconds ten"
0,"
foxgop partys hunger games demagog foodfighter 
gopdebate morningjoe €"
-0.301511344577764," for the very few that dont gop re police brutality gopdebate"
0.447213595499958," wins the internet tonight gopdebate "
0,"surrounding herself with lowinformationvoters hillaryclinton spent the gopdebate with kimkardashianampkanyewest   "
-0.277350098112615," nj  is americasmostcorruptgovernor  didnt challenge him on any of his lies gopdebate beanbag"
-0.204124145231932," fox gets an f for their handling of this debate  of what theyve done is trying to get people to scream at each oâ€"
0," then his brother lied amp sent k americans to their death in iraq who would vote for another bush trump won gopdebate"
0.204124145231932," in two hours and with ten candidates the word peace has yet to be said citizens of america i give you your gop gopdebaâ€"
0,"a day in rwanda  rt amp dl internationalbeerday gopdebate fridayreads  amayanabocover  ââ "
0," was it me or did gopdebate try to minimize tedcruz talking time everyone â€"
0,"living colour  cult of personality gopdebate "
0," i was thinking ipaday was appropriate because of all the bitterness on stage at the gopdebate"
0.458831467741123," biggest amp most diverse field of qualified candidates ever for any party excited to be part of gopdebate night €"
0.316227766016838,"preview of donald trump tonight at the gopdebate vine by  "
-0.277350098112615,"    wether  is a trojan horse or not is he worth a punt gopdebate"
0.485071250072666," rosie oâ€™donnell to donald trump try explaining that  ur kids like explaining they have  moms gopdebate  €"
0.424264068711929,"fuck ya donald trump you rocked gopdebate smoking all those pathetic career politicians keep up the great work "
-0.258198889747161,"the gopdebateas told by the real housewives of ny  slta 
this was not productive rhony"
0.447213595499958," the gop is focused on economic policies that favor the wealthy working families deserve a president focused on them omgopâ€"
0.277350098112615," the big winner of the gopdebate wasnt scott walker it was johnny walker "
-0.277350098112615," jeb bushs attack on public schools diverts public money to private corporations  gopdebate €"
-0.267261241912424," saw his shadow at gopdebate so hell be with us for another six weeks"
0," live on periscope  speaking in rock hill sc the day after gopdebate  decision  "
-0.21320071635561,"painful to listen to answers to god question from socalled christians who prove by their actions to be anything but christian gopdebate"
0," kasich closing remarks his dad was a mailman btw gopdebate"
0," how many blowjobs do you think monica lewinsky gave bill clinton in the oval office gopdebate"
0," watching the gopdebate amp have never been more entertained by my familys side comments"
0.25,"i thought gopdebate was good despite  grandstanding  really brought logic to back to the campaign table"
0,"republican debate trump was garbled incoherent â€“ but dominant  gopdebate"
0," jeb bush and gop need more evidence for climate change than they do to start wars  gopdebate €"
0.353553390593274," walker surprisingly gets it mostly right gopdebate blacklivesmatter "
0," i dont recognize all of these candidates 

gopdebate "
0.516397779494322,"i missed the gopdebate but im amazed that trump is somehow considered in the lead
"
0.235702260395516," i watched the gopdebate and all i can say is pres obama was righthe would win again fourmoreyears"
-0.436435780471985," it was a trainwreck in the truest sense of word from the painfully awkward opening to the nonsensical answers to questionâ€"
0.377964473009227," donald trump literally a fiveheaded dragon gopdebate"
-0.223606797749979,"voteblue than eh  i want to put someone in office that i dont want to have to worry about gopdebate"
0.267261241912424,"i just love  she owned last night ðÿ™œðÿðÿ‡ðÿ‡ðÿ˜ gopdebate ycot "
0.235702260395516," candidates trying to outantiabortion each other contest ends when winner dismembers a woman of childbearing age on sâ€"
-0.235702260395516," gopdebate walkers jobs failure wisconsinâ€™s recovery outpaced us before he took over but has lagged ever since €"
0," drudge report debate poll results you can still vote  gopdebate tcot ccot pjnet wakeupamerica mâ€"
0.25," the best part of the debate last night the legs behind bret baiers head truestory gopdebate "
0," iâ€™ll tell you what not only did  own the first gopdebate she also owned the post debate interviews gtgt htâ€"
-0.25," fox news fails to disclose its prowalker debate analyst is a walker adviser and coauthor  gopdeâ€"
0.267261241912424," i would love to see you host both a gopdebate and a democratdebate latinovote"
-0.426401432711221," time to be nasty with the media to remind them they are not royality lets start with  gt the loser of â€"
0,"  gopdebate drinking game take a shot every time a candidate talks over the only female moderator"
0,"rubio wants to get rid of dodd frank tf gopdebate"
-0.458831467741123," pathetic mention of veterans tonight pathetic about the same number of mentions as mailmen tonight at gopdebate we â€"
0.178885438199983," so excited to hear your thoughts on the gopdebate  depressing only thing kept me watching was thinking of your reactions"
0,"my two cents what if anything did we learn from last nights gopdebate   txlege"
0,"legitimacy of tv news  last night jon stewart was cronkite amp dan rather was playing gopdebate drinking games "
0," rick santorum ranks  in gop field on twitter mentions over last min
gopdebate

potus"
0," megyn kelly isnt slutty at all gopdebate "
-0.288675134594813,"gop w gopdebate proved once again they are thestupidparty and hateful bigots     "
0.223606797749979,"rt â†’ theblaze during gopdebate billionaire mcuban says which candidate he likes a lot â€“ and which one had hisâ€ "
0," gopdebate moderators in order of teeth whiteness "
0," walker government should not invade churches but is it ok when churches invade government 
gopdebate"
0,"attention jeb christie and kasich  gopdebate"
0," hopes  asks  candidates about evolution gopdebate "
0,"gopdebate spends less than a minute on police violence and black lives matter

blacklivesmatter"
-0.223606797749979," it was an embarrassment i wonder if they know how bad this looked to the rest of the world gopdebate"
0,"thx to  for the ink potus gopdebate  

"
0," its shocking that there are people out there who are supporting donald trumps ideas on running the country  cmon hes a joâ€"
0.235702260395516," now if only  will go after isis and democrats like he does rosie odonnell amp the  moderators gopdebâ€"
0," last nights gopdebate in gifs  "
0," xx  when you leave the republican party and become a democrat gopdebate "
0," i dont understand what im watching this is a run through for an snl cold open right gopdebate"
0," quite something to watch the gopdebate vs the canadian pm debate how can anyone take american politicians seriously"
0," of united states homes with tv sets watched the gopdebate â€” more than any in recent history "
-0.384900179459751,"if your takeaway from gopdebate is that theyre all terrible i hate to tell you but thats a whole night of life you can never get back"
0,"ff whoa weird format any know about this  gopdebate gop rnc    foxnews tcot"
0," sotheres no space for a woman on stage but were gonna make way for gd gopdebate"
0.288675134594813,"  of the funniest reactions to last nights inadvertently hilarious gop debate  gopdebate €"
0," my  yearold son saw  on tv and said dad the clown is on tv gopdebate"
0.235702260395516," libertarian hate state power right 
are they silent about this or my volume is on mute  gopdebate randpaul €"
0," gopdebate was not a debate it was a full fledged attack against trump followed by more attacks on trump  amp  again"
-0.122474487139159,"the republican party wakes up with a huge hangover a splitting headache and no idea why its in bed with donald trump gopdebate rsg"
0.353553390593274," i like the hunger games comparison gopdebate teambuck"
0.242535625036333," good rubio answer on immigration invoking unfairness of system to those who play by the rules gopdebate"
0.235702260395516," not sure why  wasnt allowed in the primetime gopdebate tonight but these guys are lucky she wasnt sheâ€"
0.235702260395516," i had the good sense to leave atlantic city back off jersey trump back the fuck up gopdebate"
0.596962005795709,"megyn kelly did a fantastic job last night and i couldnt be more proud to have her as a role model  gopdebate"
-0.485071250072666,"the purpose of the military is kill people and break things  well  broke world records so gopdebate"
0.481070235442364,"morning after the gopdebate amp macdebate  editorial cartoon laments jonvoyage  so who really won "
-0.229415733870562," watching the canadian macdebate followed by the gopdebate is like playing jeopardy followed by drunk naked upside down â€"
0,"after watching the gopdebate it made me realize why i became a libertarian"
0.801783725737273,"rush trump was reactive played by the rules trump was still trump gopdebate tcot"
0," gopdebate most of these guys say they want to run the government and then they say they want to get the government oâ€"
0," my take on the gopdebate were so getting a dem potus imo "
0," hey  my surprise of the night  and chris wallace gopdebate"
0.727606875108999,"frankluntz lol he probably likes loser candidates like mccain romney amp bush trump won gopdebate hands downâ€ "
0," care about reality reality matters not theories equations and books sciencenotsex gopdebate "
-0.242535625036333,"the day after the gopdebate where everyone talks about attitudes and personalities and everyone forgets about issues"
-0.235702260395516," nits qampa was a turkey shoot kelly and wallace totally emptied their clips going after  

was sad

â€"
0.632455532033676," gopdebate the election  is about the issues not bombastic personalities"
0,"surprised to learn that ben carson was part of the gopdebate last night bitchwhere "
0.516397779494322,"frankluntz lol sham focus group a bunch of bushrnc plants trump won gopdebate hands down "
0.636396103067893,"this is much more important than any gopdebate  "
-0.353553390593274," maybe florina will call him a liar  gopdebate"
0,"did the  ever disclose how many of the gopdebate participants had been on their payroll clowncar"
0,"the lasting image of  logo on  during gopdebate is another example that technology and its use is never morally neutral"
-0.258198889747161,"so  attacks anyone that doesnt agree with him isnt that what obama does gopdebate tcot"
0.333333333333333," trump i have no time for political correctness
gopdebate"
0.25," chris christie should end every answer with well cross that bridge when we get there gopdebate"
-0.516397779494322," mike the purpose of the military is to kill people and break things huckabee gopdebate"
0,"gopdebate  did ted cruz make a name for himself after saying americans deserve to know the truth"
0.301511344577764," whines about no voter id issues moms care about in gopdebate  "
0,"some of my liberal friends dont like ben carson bc to them a black man shouldnt be republican isntthatracism hypocrites gopdebate"
-0.25," gopdebate highlights how badly we need new vision for debate apply for this  rethinking debates job €"
-0.288675134594813,"those following the gopdebate wont want to miss this new book from  "
0.519615242270663,"if anything i would say the real winner of the gopdebate was "
0," hopes  asks  candidates about evolution gopdebate  didnt belve evolution til michelle"
1.22474487139159,"incredibly important points gopdebate trump presidentialdebate  "
0.192450089729875," not to be funny but i think i may tap out of the gopdebate now not one of these dudes should do any of our foreign policyâ€"
0.21320071635561,"so how long before donald trump gets distracted by a different shiny object squirrel 
i felt embarrassed for my nation during gopdebate"
0.258198889747161," if i tap my heels together  times will donald trump go away forever bigbeautifuldoor gopdebate "
-0.485071250072666,"  
word of god  worse question of the night waste of time with so many important issues gopdebate"
-0.408248290463863," we will crush the soviets  gopdebate"
0.277350098112615," you did great gov  let rand roll his eyes all he wants gopdebate"
0,"the rand paul eye roll to chris christie at the gopdebate 
pursedlips eyeroll weaselly smirk"
0,"donald trump is the first person ive heard frame misogyny as a time management issue  gopdebate"
0,"the  most surprising moments from last nights wacky gopdebate "
0,"can anyone imagine the dems allowing  in a debate if he left open a third party run gopdebate"
-0.481070235442364," what does the gopdebate have in common with  merch a serious lack of women"
0.277350098112615,"theres nothing like a gopdebate to bring twitters relevancy to light   election socialmedia"
0.727606875108999,"the clowns performed well in last nights circus with donald trump as the ring master gopdebate gopclowncar"
0.447213595499958,"proud of the  field after gopdebate took tough questions and most cases knocked them out of the park   my favs"
0,"the  most surprising moments from last nights wacky gopdebate  jp"
0,"only candidate to mention race was carson who only sees brains so gopdebate"
-0.316227766016838," i will tax your pimps and whores america  huckabee gopdebate"
0," nothappening  recap of the gopdebate these tenmen want to make choices for all women goptbt "
0,"jalisco cartel from sinaloa cartel shot down a cougar helicopter of the mexican army with a missile launcher cannabisculture gopdebate"
0.408248290463863," so trump uses the gop stage as he wants but reserves the right to destroy gop chances in  at any time great gop leadershiâ€"
0," jeb i defunded planned parenthood

he is proud that he denied thousands of women access to life saving healthcare 

goâ€"
0.277350098112615,"i donâ€™t feel like rubio answered the question about small businesses gopdebate"
0," im confused was its clobberin time something said in fantasticfour or by trump in the gopdebate"
-0.229415733870562,"â€œ  i want to put someone in office that i dont want to have to worry about gopdebateâ€ thentrump"
0.2," trump i have used the laws of this country to rip other people off and im awesome for doing it or words to that effectâ€"
-0.301511344577764,"twitter hype ranks down gop min
 kasich 
 santorum 
 bush 
gopdebate

potus"
0,"missing debriefing the gopdebate with my w crew"
-0.235702260395516,"fairandbalanced wasnt the case in the gopdebate  was treated unfairly he will make up for it soon outnumbered"
0.904534033733291," marco rubio is so presidential hes articulate bright and authentic gopdebate"
0,"i guess separation of church and state isnt a thing anymore in our country gopdebate"
0,"advice to each gopdebate candidate in order of how they finished th place scott walker keep the hillary focus step up gopdebate tcot p"
-0.258198889747161," many americans are outraged over emerging videos ofomg finally police violence planned parent hood gopdebate"
-0.277350098112615,"foxnews should let someone else handle future debates they are incompetent foxdebate gopdebate"
0,"limbaugh says  reactive amp too inside the rules gopdebate"
0.5,"protect the money gopdebate "
0," you earned jeb didnt know that was a title gopdebate lolgop"
0.208514414057075,"the only person in gopdebate who had an exceptional performance was  cant wait to see her spar against the big boys next time"
-0.235702260395516,"just finished listening to the gopdebate small glimmers of sanity in a heap of talking points and rhetoric "
0," politicians arent even pretending to care about the female vote  gopdebate"
0.485071250072666," walker mentions uber rich counties like mine around dc leaves out mega reason why defense contracting gopdebate"
0.223606797749979," this just in without god youll become a childless alcoholic with a lot of free time sign me up gopdebate"
0," ted cruz might have only gotten  or  at bats but he hit the ball hard each try he got he did excellent gopdebate"
1.14707866935281," lol he probably likes loser candidates like mccain romney amp bush trump won gopdebate hands down next president  trump"
0.218217890235992,"if i had to pick a winner from the gopdebate kasich would be my first choice followed by rubio and christie"
0," he earned the title of jeb huh gopdebate"
0," realitycheck rupert murdoch amp valerie jarrett gushing over jeb bush amp each other election gopdebate €"
0," they gave more time to god than they did about race relations i dont know how to take any of these candidates seriously gopdâ€"
0.21320071635561,"friend just posted that  yearold daughter said of gopdebate last night is this americas got talent  y is it all men future "
0.25," in florida they call me jeb because i earned it so its like    a title gopdebate"
0,"i couldnt help but picture will farell when  referred to himself as veto corleone  gopdebate"
0.471404520791032,"hearing discussion of the gopdebate with trump as an honest candidate makes me question my radio station choice"
0.377964473009227," cruz looking great in this debate gopdebate"
0.402492235949962,"im waiting for the next one where  will be at the kids table  pretty sure hes republican ya jonvoyage gopdebate"
0.333333333333333,"coming up on  at pm live  patriot post gopdebate"
0.267261241912424,"rt kayleymelissa gopdebate is like the trial from the unbreakable kimmy schmidt and donaâ€  "
0,"wfie  news are u going to report news affectn our nation   gopdebate gop rt pussy"
0,"  u are not for conservatives or republicans nor or u fairbalanced u want to control us amp pick our candidate gopdebate"
0,"donald trump â€œbimboâ€ megyn kelly behaved â€œunprofessionallyâ€ and â€œvery badly personallyâ€ during gopdebate "
0,"realitycheck rupert murdoch amp valerie jarrett gushing over jeb bush amp each other election gopdebate "
-0.218217890235992,"simply halfcatching morningafter clips of gopdebate i have  wonder y anyone would want any of these arrogant hardhearted folk as prez"
0,"  ran away with it gopdebate carly "
0.426401432711221," wow rand paul actually is hard of hearing and i think wears a hearing aide 

i wonder if trump knows that gopdebate"
0,"carly fiorina stood out gopdebate carly "
0," take a shot every time u hear repeal obamacare and be prepared to get alcohol poisoning in the next  mins gopdebate"
0.242535625036333,"cnn amp the new york times liked the gopdebate tells you everything you need to know moderatorfail"
0.208514414057075," gopdebate or if he gets d gop nomination he will never get the black hispanic asian gay unions vote  win d white house"
-0.242535625036333,"fox news fails to disclose its prowalker debate analyst is a walker adviser and coauthor  gopdebate scottwalker"
0.46475800154489," as jesus once said ronald reagan is great and capital gains tax is bad gopdebate"
-0.316227766016838," gopdebatetrumpif he hadnt beforelast nightlikely lost the chubclub vote
rosieodonnell"
0,"following last nights gopdebate  stated that she could hear putin crapping form her house

  "
0,"how do yall feel about the gopdebate"
0," today is the th anniversary of the votingrightsact and not one question in tonights gopdebate  message received loâ€"
0," kept thinking when gop governors in the gopdebate talk about their accomplishments yeah but u failed and are unpopâ€"
-0.218217890235992,"did they really not mention trumps comments about john mccain and pows last night during gopdebate or did i miss it "
0," rand paul  you do not project power from bankruptcy court gopdebate"
0,"this is how  describes megyn kelly before quoting her trump sexist comments question irony gopdebate "
-0.0458831467741123," foxnews hosts were fist bumping each other after the gopdebate was over megyn crowley was particularly proud of herselfâ€"
0,"what if donald trump has been a liberal this whole time and hes just running to prove how stupid the gop is gopdebate"
0.755928946018454,"â€œ gopdebate verdict  wins it  positive sentiment €"
0.41702882811415,"trying to find a spot in the gopdebate last night so im watching it on mute and fast forwarded much better this way"
-0.516397779494322,"only rule in politics you can sound crazy but you canâ€™t look creepy gopdebate"
0.554700196225229," donald trump is only a publicity stunt and a phase right right gopdebate"
0.218217890235992,"how many people didnt get to see the debate because they dont have  cable or satelliteand fox news isnt free gopdebate"
0," watch rubio god blessed the gop with candidates dems cant even find one   gopdebate €"
0," oldfashioned  homophobic  gopdebate"
-0.242535625036333,"when did the path to becoming president become a reality tv show focused on shock value gopdebate"
0.554700196225229," trump likes socialized med and paying off corrupt politicians conservatives like him whygopdebate"
0," tt aridavidusa breaking news last night during the gopdebate megynkelly gained lbs and changed her name toâ€ €"
0.75,"    i would like to thank rand paul for exposing trump  the democrat that he is gopdebate"
0,"pretty pissed i missed the gopdebate ðÿ˜ž"
0,"claudiaavaloss last i heard bimbos vote âœ… kellyfile gopdebate thatsall "
0," a little history from yours truly re immigration sparring in gopdebate  "
0.218217890235992," us gopdebate could stand to learn a lot from the gedebate format bbc did a much better job than fox news"
0,"mood after gopdebate "
0,"im officially calling prochoicers science deniers prolife gopdebate"
-0.229415733870562,"when you have to whine about how youre your own man youre probably not talking to you  jebbush gopdebate"
0.258198889747161,"lcmauor rt philstockworld from our live chat room gopdebate trump futures spy nonfarmpayrolls jobs netflâ€ "
0,"i would of guessed it was his haircut gopdebate scottwalker  "
0,"nalin rt merket anyone else notice carlton during the gopdebate last night  "
0,"emmajeter watching more on the gopdebate and if donald trump wasnt such a misogynist pig he wouldnt be a complâ€ "
0," to prove im a good sport im giving all the losers of tonights gopdebate the apprentice board game to take home €"
0.21320071635561," lets not forget no one has ever been shot for not being politically correct no one has had their liberties violated overâ€"
0.277350098112615," trump is actually right about the bankruptcy laws someone please kill me gopdebate"
0.258198889747161,"andrewdiponio investinglatest  twtr had m tweets regarding the following trend gopdebate how many like oâ€ "
-0.333333333333333,"forwardfuture rt marchella this is straight up fascism gopdebate  "
0," gopdebate bingo cards "
0,"laprofe rt losethosepoundz when youre searching for a comeback but you really dont have a clue
gopdebate â€ "
0.178885438199983,"adamkareem was that a gopdebate last night all the smack they were talking about each other seemed more like leâ€ "
0.534522483824849," lol sham focus group a bunch of bushrnc plants trump won gopdebate hands down"
0,"aldon smiths gopdebate party must have been off the hook ers nfl"
0.258198889747161,"latham rt franklingraham st gopdebateencouraging to see several candidates express their faith in god anâ€ "
0," ben carson im only one who removed half a brain but if you went to washington youd think someone beat me to it â€"
-0.25," which one of these guys can get joel osteen to frown he gets my vote gopdebate"
0,"last nights debate only proved that we will never move forward as a nation until we stop voting in democrats amp republicans gopdebate"
-0.25,"gopdebate failed to mention climate change even once which is odd considering all the hot air"
0.333333333333333,"fast forward gopdebate  to gopdebate   we need a wall "
-0.218217890235992," not a single mention of voting rights during the gopdebate on the th anniversary of the voting rights act just awful"
0," the president trolling cruz during debate gopdebate "
-0.436435780471985," too much foreign policy tonight not enough specifics on immigration or obamacare yeah they all hate isis and iran we geâ€"
0.242535625036333," hillary clinton sitting at home reciting the names of the gop candidates like arya starks list gopdebate"
0,"rushlimbaugh fox moderators received most air time on gopdebate"
0.267261241912424,"when  said he removed half a brain i think  debbiewashermanshultz was the patient gopdebate"
-0.353553390593274,"never forget ted cruz never supported amnesty
gopdebate"
0.471404520791032,"cruz is pretty much saying i plan on repealing obamacare and not doing shit about healthcare afterwards gopdebate"
0.242535625036333," snls writers  the first gopdebate of the  presidential election is officially over who do you think won"
0,"chris christie shown here swallowing a fly during thursdays gopdebate ohgodmakeitstop "
0," i watched the gopdebate with the benny hill theme song playing"
0," this is what was missing from the gopdebate"
0," heres a fb photo of the guy who asked whether the candidates had spoken to god at gopdebate color me surprised httâ€"
-0.229415733870562," you couldve asked  questions to the entire field in  minutes gopdebate instead you struggled to get an average â€"
0,"the gop debate charted word by word  gopdebate"
0," i cant believe they went with the question any of you guys talk to god lately gopdebate"
0," watched his last daily show last night after the gopdebate "
-0.458831467741123," you killed it at the debate yesterday run with it hard keep telling the truth no apologies 

rednationrising
gopdebate"
0.242535625036333,"the reason  did not take that pledge at gopdebate is exactly because he is a good negotiator"
-0.277350098112615,"did donald trumpâ€™s performance at the first gopdebate help or hurt him  "
0.258198889747161,"local talk radio in la is the best the morning after a presidential debate gopdebate"
0,"not sure about jeb bush but one thing i know for sure is that he didnt help himself wlast nights gopdebate  "
0," people who five minutes ago were advocating for more violence in the middle east now straightfaced defend the sanctitâ€"
-0.25," fox news fails to disclose its prowalker debate analyst is a walker adviser and coauthor  gopdeâ€"
0.4,"foxs lady viewers are pissed at megyn kelly doesnt megyn know that a good rw woman takes mens sexism with a smile amp silence gopdebate"
0.242535625036333," i put pearls on jeb because he looks like his mom i drew the gopdebate last nightâ€ "
0.242535625036333,"  twtr had m tweets regarding the following trend gopdebate how many like or comments did fb have"
-0.408248290463863," this is straight up fascism gopdebate "
-0.0408248290463863,"was that a gopdebate last night all the smack they were talking about each other seemed more like leaked lyrics from their diss tracks"
0," mt  yep clintons attended trumpâ€™s wedding in  front row seats  gopdebate €"
0.235702260395516,"libertarian hate state power right 
are they silent about this or my volume is on mute  gopdebate randpaul "
0,"last time it took  days how long will it take jeb this time to correct his horrible common core answer at the gopdebate"
0,"so basically the post gopdebate polls have the business candidates beating the political candidates"
-0.316227766016838," political nonsense last night gopdebate see all on my  siteâ€ "
0,"word count from gopdebate last night
god 
planned parenthood 
abortion 
guns  
obama 
hillary
israel 
palestine "
-0.353553390593274," rand paul called himself a reagan conservative gopdebate "
0.426401432711221,"  after watching the debate i felt that donald trump is the new ross perot do you feel this way as well gopdebate"
0,"in case you missed yesterdays gopdebate todays work tunes stayinformed "
0," â€œ democrats watching the gopdebate €  love unborn its after birth they starve tâ€"
0.267261241912424,"we need to put someone to debate against hrc like   on outnumbered studentsforrubio gopdebate"
0.333333333333333," analysis says  won the debate â€”gt  imwithhuck gopdebate"
0.412948320967011,"  your focus group was a joke your takedown attempt of trump was a huge fail trump won gopdebate easily"
-0.25,"record numbers for the gopdebate everyone tuned in to see if  would curse or something lol"
0," donald the real rino in the race but he doesnâ€™t mean it  gopdebate"
-0.25," killed it last night and  came off as his normal petulant name calling thinskinned self gopdebate"
0.277350098112615," i am seeking solace on  and  twitter pages thanks for the truth gopdebate  €"
0,"rand shoulda pulled a pocket copy of the constitution out and invited christie to read it gopdebate"
0," scared when lib news media likes foxnews gopdebate"
-0.223606797749979," a lot of jeb backers shaking their head wondering what they just sunk their money into after last nights gopdebate"
0.577350269189626," great job gopdebate"
0.333333333333333," good god yall were done goin to church gopdebate"
0,"the republican party won last nights debate  and hillary lost  breitbart  gopdebate"
-0.258198889747161," seems a little flustered about  what cant handle being called out for being trash gopdebate"
0,"advice to each gop candidate in order of how i think they finished th place john kasich contrast with bush more gopdebate tcot p"
0.218217890235992," another group of men taking pride in telling women they should have no choice in what happens to their bodies

gopdeâ€"
0," celebs react to the gopdebate  "
1.09696551146029,"very engaging summary of the gopdebate by   excellent work as ever by   "
0.0603022689155527," the only proper attire for a gopdebate watch party with yourâ€ "
0," icymi heres our coverage of last nights gopdebate "
0,"save america per gopdebate 
 stronger military
 god
 kill obamacare
 god
 fix stuff
 god"
-0.235702260395516," gopdebate was like seeing the personal hell god has planned as payback for me not believing in him"
0.632455532033676," doesnt like  or  i wonder why antiwhites force immigrationassimilation â€"
0,"reading all the blogs amp comments regarding last nights gopdebate folks all saying the biggest looser of night was  of "
-1.05531237580458," trickledown econ amp your brothers recession caused more poverty want to lift them out of poverty raise wages â€"
0,"gopdebate last night is what we call diarrhea of the mouth"
-0.516397779494322,"conservative medias influence on the gop they dont give a damn about governing  by  gopdebate"
0," i will make no apologies for protecting the lives and the safety of the american people gopdebate €"
0.229415733870562,"trump the candidate for people who havent meaningfully updated their views since they saw rising sun in theatres gopdebate"
0.301511344577764," now on   is about to interview  re outstanding debate performance gopdebate €"
0.218217890235992,"did yesterdays gopdebates change your mind who impressed you who disappointed you did donald trump help himself whos your pick now"
0," is making a great point when the ny times cnn et al sing the praises of the gopdebate moderators you know it was bad"
-0.554700196225229,"steps to help you understand kkkorgop  define rhetoric  consume gopdebate rhetoric  spot similarities "
0.485071250072666,"  randpaul had a good point but then turned it into something sophomoric w the hug comment gopdebate"
0.242535625036333," gopdebate either way if donald trump runs as an independent which no one will vote for anyway"
0.642364054837573,"the gopdebate was great if you enjoy watching  men who forgot they took a laxative earlier in the night "
0,"was chase a nortons god question on last nights gopdebate serious was he just trolling"
0," gov christie and gov huckabee i want to engage you in a hotdog eating contest go gopdebate"
0.5," yes thank you gopdebate"
0," sent me to the gopdebate in cleveland amp i wrote stuff gt  "
-0.341121146168977,"gopdebate watching highlights from last night wow these people are really immature women bashing and yelling over who got a hug uniteblue"
0,"score b candidates c moderators just full of themselves amp their presumed cleverness just my take gopdebate foxnewsdebate"
0,"politicians arent even pretending to care about the female vote  gopdebate"
0.333333333333333," received word from god

this should be good
gopdebate"
0," ben carson is why the caged bird said nah we dont know him  

gopdebate"
0," how about those in a gop debate be required to declare they will not run as a rd party if not have your own debate gopdebate"
0,"more fox news postdebate polling results  franklundt  gopdebate "
0.229415733870562," i wonder if its coincidence irony or purposeful that the gopdebate is on the anniversary of the hiroshima bombing"
0,"that god talks to me part at the end milk out of my nose gopdebate notfromus"
0.748331477354788,"megyn kelly was the real winner of the gopdebate last night 
foxnewsdebate  trump foxnews "
0.353553390593274,"frank luntz gopdebate great news for ted cruz "
0,"im glad trump shut down four failing biz he didnt borrow  trillion to keep them afloat and enslave his childrens children gopdebate"
0," i will make no apologies for protecting the safety of the american people tellingitlikeitis gopdebate
€"
-0.408248290463863,"paulchristie debate hurt both candidates
gopdebate"
0," thanks for your gopdebate tweets      €"
-0.485071250072666,"is suffering from an existential crisis  is there a need for  when we have a   gopdebate gop"
0,"bernie sanders livetweeted the gopdebate  "
-0.333333333333333," watched the gopdebate with the kardashians   usa doomed birdbrain"
0.277350098112615,"i do like donaldtrump for his ability to dig his own grave gopdebate"
-0.5,"this is going to be a long tiring election season 
shockingly illinformed candidates at gopdebate
 voa "
-0.41702882811415," huckabee â€œreagan said â€˜trust but verifyâ€™ obama trusts amp vilifiesâ€™ he trusts our enemies amp vilifies all who disagrees w â€"
0.534522483824849," the policies of barack obama have managed to provide neither peace nor prosperity gopdebate  "
0.242535625036333,"dear internet can we start trumping as a thing did i make a thing trumping trump gopdebate "
-0.458831467741123," whats the harder game fuck marry kill w the gop debaters or the teen mom shitty dads gopdebate teenmom"
0.258198889747161," not watching the gopdebate but it sounds from twitter like a race to the bottom"
0,"who told the truth and whose pants are on fire from last nights gopdebate  â€"
-0.5,"showdown at the gopdebate"
-0.402492235949962," rightwing economics caused the mortgage crisis amp the great recession and now those same ideas are being proposed as solâ€"
0," named  has one of his â€œwinnersâ€ of gopdebate â€”gt  imwithhuck"
0.408248290463863,"btw the correct response at last nights gopdebate wouldve been my faith is a personal matter amp unrelated to my aptitude as a statesman"
0,"heres why fox news wasnt streaming gopdebate last night  "
-0.267261241912424,"gay hoover claims spark outrage among exfbi agents 

nixon johnson america nyt nyc gopdebate "
0," scott walker is frightening like when he speaks its as if hes detached from reality and is just speaking gopdebate"
0,"so i watched quite a bit of the gop debate trump is an idiot trumpisanidiot gopdebate libertarian"
0.447213595499958," this is no joke   gopdebate"
0.223606797749979,"yeah the liberal lap dog media loved the gopdebate but the people who actually watch  loathed it fox will pay  "
0," did this one pop into anyone elses head last night gopdebate "
0.707106781186547," impressive gopdebate"
1,"the clear winners in gopdebate were  and  and that is a powerful combo i could support"
-0.25,"biggest problem with gopdebate fox moderators got more airtime   of total  than any candidate rush tcot"
0.25,"megyn kelly need to work for msnbc she was the low point of the debate
gopdebate 

"
0,"anyone else notice carlton during the gopdebate last night "
0,"africa got ppl  rt amp dl internationalbeerday gopdebate fridayreads  amayanabocover  ââ "
-0.5,"not mentioned in the gopdebate
voting rights
climate change
gun violence
police shootings
student debt
inequality"
0," ok so if we are gonna talk god can we talk a little pope you know the one who told you tackle climate change gopdebate"
0,"did  rig last nights gopdebate   put tallest guy with the loudest voice in the middle amp give him the most air time result obvious"
0.258198889747161," donald trump just tweeted that his jet has landed in cleveland the earth moved gopdebate "
0.301511344577764,"donald trump parody  funny  gopdebate trump trump trumpeffect thegoodlife trumpdates awepra"
0.258198889747161," to release ratings this afternoon the rumor  mil viewers  share  making  undisputed winner of  gopâ€"
0.750651890605469,"the real winners in the gopdebate were the jr debaters who came across as far more intelligent than the brawling children later on"
0," im missing the gopdebate did any of the candidates mention abraham lincoln being republican because they think blacâ€"
0," you do realize you are only talking about  all show just look at the polls for your answer gopdebate"
0.277350098112615," marco rubio is treating the other candidates like drake treated meek mill gopdebate"
